customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0289-IVARM,DSL,Yes,Yes,Yes,No,No,No
9761-XUJWD,DSL,No,Yes,No,Yes,No,Yes
4057-FKCZK,Fiber optic,No,No,No,No,Yes,No
4291-TPNFG,DSL,Yes,Yes,Yes,Yes,No,Yes
6087-YPWHO,DSL,Yes,Yes,Yes,Yes,No,No
2237-ZFSMY,Fiber optic,Yes,No,Yes,Yes,Yes,No
1818-ESQMW,Fiber optic,No,No,Yes,Yes,No,Yes
4871-JTKJF,Fiber optic,No,No,No,No,No,No
1415-YFWLT,Fiber optic,No,No,No,No,Yes,Yes
7401-RUBNK,Fiber optic,Yes,No,No,No,No,No
8661-BOYNW,DSL,Yes,No,Yes,Yes,Yes,Yes
6711-VTNRE,Fiber optic,No,No,Yes,Yes,No,Yes
4815-GBTCD,DSL,No,No,No,No,No,No
0980-PVMRC,DSL,No,Yes,No,No,Yes,Yes
7233-DRTRF,Fiber optic,No,Yes,Yes,No,Yes,Yes
3500-RMZLT,Fiber optic,Yes,No,Yes,Yes,No,Yes
3873-NFTGI,DSL,No,Yes,No,No,No,No
1162-ECVII,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7048-GXDAY,Fiber optic,Yes,Yes,No,No,Yes,Yes
8571-ZCMCX,DSL,Yes,Yes,Yes,No,Yes,Yes
1169-WCVAK,Fiber optic,Yes,Yes,No,Yes,No,No
4548-SDBKE,Fiber optic,No,No,No,No,Yes,No
8066-POXGX,DSL,No,No,No,No,No,Yes
7129-CAKJW,Fiber optic,No,No,Yes,No,No,No
8695-ARGXZ,Fiber optic,No,No,No,No,No,No
3570-YUEKJ,DSL,No,Yes,No,No,No,No
4143-OOBWZ,Fiber optic,No,Yes,No,No,No,No
1697-NVVGY,DSL,Yes,No,Yes,No,Yes,No
2419-FSORS,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
8132-YPVBX,Fiber optic,No,Yes,No,No,No,Yes
9102-IAYHT,Fiber optic,No,No,No,No,No,Yes
6754-LZUKA,DSL,No,Yes,Yes,No,Yes,Yes
3422-LYEPQ,Fiber optic,No,No,No,No,No,No
8099-MZPUJ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2642-DTVCO,Fiber optic,No,No,No,No,No,Yes
0374-IOEGQ,DSL,No,No,No,No,No,No
4361-JEIVL,DSL,No,No,No,No,No,No
3197-NNYNB,Fiber optic,No,Yes,Yes,No,Yes,Yes
3396-DKDEL,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1752-OZXFY,DSL,Yes,No,No,No,Yes,No
9112-WSNPU,Fiber optic,No,No,No,No,No,No
5321-NTRKC,DSL,No,Yes,Yes,No,Yes,Yes
1363-TXLSL,Fiber optic,No,No,No,No,No,No
9507-EXLTT,Fiber optic,No,No,No,No,Yes,No
3161-GETRM,Fiber optic,No,No,Yes,No,No,Yes
6933-VLYFX,DSL,Yes,No,Yes,Yes,Yes,Yes
9846-GKXAS,Fiber optic,No,No,No,No,Yes,Yes
6017-PPLPX,Fiber optic,No,No,No,No,No,No
4976-LNFVV,DSL,No,Yes,Yes,No,No,No
5055-MGMGF,Fiber optic,Yes,No,Yes,No,Yes,Yes
2969-QWUBZ,DSL,No,Yes,No,No,Yes,Yes
9822-BIIGN,DSL,Yes,No,No,Yes,No,Yes
2077-MPJQO,Fiber optic,No,No,No,No,No,No
1534-OULXE,DSL,Yes,No,No,No,No,No
7136-RVDTZ,DSL,No,No,No,No,Yes,Yes
2971-SGAFL,DSL,Yes,No,Yes,No,Yes,Yes
1480-IVEVR,Fiber optic,No,No,Yes,No,No,No
2905-KFQUV,Fiber optic,No,No,No,No,No,No
4581-SSPWD,Fiber optic,No,No,No,No,No,No
3370-HXOPH,Fiber optic,No,No,No,No,No,No
9391-YZEJW,Fiber optic,No,No,No,No,Yes,Yes
9958-MEKUC,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
6927-WTFIV,Fiber optic,No,No,No,No,No,No
4118-CEVPF,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3398-ZOUAA,Fiber optic,No,No,No,No,No,No
9114-VEPUF,Fiber optic,Yes,Yes,No,No,No,Yes
7876-BEUTG,DSL,No,No,No,No,No,No
2338-BQEZT,DSL,Yes,No,No,No,No,No
9873-MNDKV,DSL,No,No,No,No,No,No
0378-NHQXU,Fiber optic,No,No,Yes,No,Yes,No
2194-IIQOF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4512-ZUIYL,Fiber optic,No,No,No,No,No,No
9584-EXCDZ,Fiber optic,No,No,No,No,No,No
7969-AULMZ,Fiber optic,No,No,No,No,Yes,Yes
9214-EKVXR,DSL,No,No,No,No,No,No
3410-MHHUM,Fiber optic,No,Yes,Yes,No,No,Yes
0733-VUNUW,DSL,Yes,No,No,No,No,No
4550-EVXNY,Fiber optic,No,No,No,No,No,No
2122-YWVYA,Fiber optic,Yes,No,No,No,No,No
2968-SSGAA,Fiber optic,No,No,Yes,No,Yes,Yes
2296-DKZFP,DSL,Yes,Yes,Yes,No,No,Yes
4844-JJWUY,Fiber optic,No,Yes,No,No,No,Yes
6777-TGHTM,Fiber optic,Yes,No,Yes,No,Yes,Yes
6603-YRDCJ,DSL,Yes,Yes,No,Yes,No,No
3538-WZPHD,DSL,No,Yes,No,No,No,No
3229-USWAR,DSL,Yes,No,Yes,Yes,Yes,Yes
4785-QRJHC,DSL,No,Yes,Yes,Yes,Yes,Yes
4316-XCSLJ,DSL,Yes,No,No,No,No,No
8610-WFCJF,Fiber optic,No,No,No,No,Yes,Yes
9693-XMUOB,DSL,No,Yes,No,No,Yes,Yes
0383-CLDDA,DSL,Yes,No,Yes,Yes,Yes,Yes
4905-JEFDW,DSL,No,No,Yes,No,Yes,No
2709-UQGNP,DSL,Yes,No,No,No,No,No
7881-INRLC,Fiber optic,No,Yes,No,No,Yes,Yes
8033-ATFAS,DSL,No,No,Yes,No,Yes,No
9943-VSZUV,Fiber optic,No,No,No,No,No,No
0117-LFRMW,DSL,Yes,Yes,Yes,No,No,No
6172-FECYY,Fiber optic,No,No,No,No,Yes,No
7054-ENNGU,DSL,No,Yes,No,No,No,No
1455-HFBXA,Fiber optic,Yes,No,Yes,Yes,No,No
9402-CXWPL,Fiber optic,No,Yes,No,No,Yes,Yes
1628-BIZYP,Fiber optic,No,Yes,No,No,No,Yes
1965-AKTSX,Fiber optic,No,Yes,No,No,No,No
0082-LDZUE,DSL,No,No,No,No,No,No
5343-SGUBI,Fiber optic,No,Yes,No,No,No,No
0856-NAOES,DSL,No,No,Yes,No,Yes,No
1976-AZZPJ,DSL,Yes,Yes,No,No,No,No
7248-VZQLC,Fiber optic,No,Yes,Yes,No,No,No
6156-UZDLF,Fiber optic,Yes,No,Yes,Yes,No,No
3099-OONVS,DSL,Yes,No,No,Yes,No,No
5183-KLYEM,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6625-IUTTT,DSL,Yes,No,Yes,No,No,Yes
9355-NPPFS,Fiber optic,No,No,No,No,No,Yes
0068-FIGTF,DSL,No,Yes,Yes,Yes,Yes,Yes
5965-GGPRW,Fiber optic,Yes,No,Yes,No,Yes,Yes
8035-PWSEV,Fiber optic,No,No,Yes,Yes,No,Yes
1840-BIUOG,DSL,No,Yes,No,Yes,Yes,No
1356-MKYSK,DSL,Yes,No,Yes,Yes,Yes,Yes
5828-DWPIL,Fiber optic,Yes,Yes,Yes,No,No,No
8398-TBIYD,Fiber optic,Yes,No,No,Yes,No,No
0011-IGKFF,Fiber optic,No,Yes,Yes,No,Yes,Yes
4192-GORJT,Fiber optic,No,No,Yes,No,Yes,Yes
6496-SLWHQ,Fiber optic,No,Yes,Yes,No,Yes,Yes
9912-GVSEQ,Fiber optic,No,Yes,Yes,No,No,Yes
2931-FSOHN,DSL,No,Yes,No,No,Yes,No
5383-MMTWC,Fiber optic,No,No,No,No,No,Yes
9971-ZWPBF,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4712-AUQZO,DSL,Yes,No,Yes,No,No,No
9711-FJTBX,Fiber optic,No,Yes,Yes,Yes,No,No
2908-ZTPNF,DSL,No,Yes,No,Yes,No,No
7240-ETPTR,DSL,No,No,Yes,No,Yes,Yes
2202-CUYXZ,Fiber optic,No,No,Yes,No,Yes,No
5995-OIGLP,DSL,Yes,No,No,Yes,No,No
8421-WZOOW,Fiber optic,No,Yes,Yes,Yes,Yes,No
6261-RCVNS,DSL,Yes,Yes,Yes,Yes,No,Yes
1414-YADCW,Fiber optic,Yes,Yes,No,Yes,No,No
8756-RDDLT,DSL,No,Yes,No,Yes,No,Yes
2862-PFNIK,DSL,No,No,No,No,No,No
5816-QVHRX,Fiber optic,No,No,No,Yes,Yes,Yes
6888-SBYAI,DSL,Yes,No,No,No,No,No
7395-XWZOY,DSL,Yes,Yes,Yes,Yes,Yes,No
7169-YWAMK,DSL,Yes,Yes,No,Yes,Yes,No
3640-PHQXK,Fiber optic,No,No,Yes,No,No,Yes
6877-LGWXO,Fiber optic,No,No,No,No,No,Yes
6859-RKMZJ,DSL,No,No,No,No,Yes,No
2957-JIRMN,Fiber optic,No,No,No,No,Yes,No
2049-BAFNW,DSL,No,No,Yes,Yes,No,No
3842-QTGDL,Fiber optic,Yes,Yes,No,No,No,No
7163-OCEQI,DSL,No,No,Yes,Yes,Yes,Yes
9782-LGXMC,DSL,Yes,No,Yes,Yes,No,No
5975-BAICR,DSL,Yes,No,Yes,No,No,Yes
8019-ENHXU,Fiber optic,No,Yes,Yes,Yes,No,Yes
5167-GBFRE,DSL,No,No,No,No,No,No
9033-EOXWV,DSL,No,No,No,Yes,Yes,Yes
4673-KKSLS,Fiber optic,Yes,No,Yes,Yes,No,No
4853-OITSN,Fiber optic,Yes,No,No,No,No,Yes
1324-NLTJE,DSL,No,No,No,Yes,No,No
2324-EFHVG,Fiber optic,No,Yes,Yes,No,Yes,Yes
1522-VVDMG,Fiber optic,No,Yes,No,Yes,Yes,No
6907-CQGPN,DSL,No,Yes,No,Yes,No,No
0239-OXEXL,Fiber optic,Yes,Yes,No,No,No,No
7049-GKVZY,DSL,Yes,Yes,No,Yes,Yes,Yes
0212-ISBBF,DSL,No,Yes,No,No,Yes,Yes
9185-TQCVP,Fiber optic,No,No,No,No,No,Yes
3585-YNADK,DSL,No,Yes,Yes,Yes,Yes,No
5271-DBYSJ,Fiber optic,No,No,No,No,No,Yes
5567-WSELE,Fiber optic,No,No,No,No,Yes,Yes
1472-TNCWL,Fiber optic,No,Yes,No,No,Yes,Yes
8063-RJYNF,Fiber optic,Yes,No,No,No,Yes,Yes
0687-ZVTHB,DSL,Yes,Yes,Yes,No,No,Yes
2080-GKCWQ,Fiber optic,No,Yes,No,No,No,No
9661-ACXBS,Fiber optic,Yes,No,Yes,No,Yes,Yes
2193-SFWQW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3462-BJQQA,Fiber optic,No,Yes,No,No,Yes,No
6733-LRIZX,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4367-NHWMM,DSL,No,No,No,No,No,No
3727-RJMEO,Fiber optic,No,No,No,No,Yes,No
3779-OSWCF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6736-DHUQI,Fiber optic,Yes,Yes,Yes,No,No,No
3915-ODIYG,DSL,Yes,Yes,No,No,No,Yes
1360-RCYRT,DSL,No,No,No,Yes,No,No
2724-FJDYW,DSL,No,No,Yes,Yes,Yes,Yes
6646-VRFOL,Fiber optic,No,Yes,Yes,No,Yes,Yes
5685-IIXLY,Fiber optic,No,Yes,No,No,No,Yes
5671-UUNXD,Fiber optic,No,No,No,Yes,Yes,Yes
0956-ACVZC,Fiber optic,No,No,Yes,No,Yes,Yes
2325-NBPZG,Fiber optic,Yes,No,No,No,No,No
4250-ZBWLV,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4482-FTFFX,DSL,No,No,Yes,Yes,No,No
0440-MOGPM,DSL,No,Yes,Yes,No,Yes,Yes
0020-JDNXP,DSL,Yes,No,Yes,Yes,Yes,Yes
5095-AESKG,Fiber optic,No,Yes,No,No,No,Yes
2887-JPYLU,DSL,No,No,No,No,No,No
1871-MOWRM,Fiber optic,Yes,No,No,Yes,No,No
9714-EDSUC,Fiber optic,Yes,Yes,No,Yes,No,Yes
2027-OAQQC,DSL,No,No,Yes,No,Yes,Yes
0282-NVSJS,DSL,No,No,No,Yes,No,No
9090-SGQXL,Fiber optic,No,Yes,Yes,No,Yes,Yes
6595-YGXIT,Fiber optic,No,Yes,No,No,Yes,No
9835-ZIITK,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
8008-ESFLK,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7537-CBQUZ,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1555-DJEQW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5649-TJHOV,DSL,No,No,No,No,No,Yes
0519-XUZJU,Fiber optic,No,No,No,No,No,No
6338-AVWCY,DSL,No,No,Yes,No,Yes,No
1689-YQBYY,Fiber optic,No,No,No,No,No,No
2959-FENLU,Fiber optic,No,No,Yes,No,No,Yes
0708-LGSMF,DSL,Yes,No,No,No,No,Yes
9253-QXKBE,Fiber optic,No,No,No,No,Yes,Yes
0487-RPVUM,Fiber optic,Yes,No,Yes,Yes,Yes,No
2516-XSJKX,DSL,Yes,Yes,No,Yes,Yes,Yes
9445-SZLCH,Fiber optic,No,Yes,Yes,No,Yes,No
6599-SFQVE,DSL,No,No,No,No,No,Yes
8331-ZXFOE,DSL,Yes,Yes,Yes,Yes,No,No
4003-FUSHP,DSL,No,No,No,Yes,Yes,No
0356-ERHVT,DSL,No,No,No,No,No,No
7325-ENZFI,DSL,Yes,Yes,No,Yes,No,No
4884-ZTHVF,Fiber optic,No,Yes,No,No,Yes,No
3920-HIHMQ,DSL,No,No,No,No,No,No
3055-OYMSE,Fiber optic,No,Yes,No,No,No,No
7568-PODML,DSL,No,No,No,No,Yes,Yes
5349-IECLD,Fiber optic,No,No,Yes,No,Yes,Yes
1397-XKKWR,DSL,Yes,No,Yes,No,No,No
3945-GFWQL,DSL,No,No,No,No,No,No
8097-OMULG,DSL,No,Yes,Yes,Yes,Yes,Yes
6013-BHCAW,DSL,No,No,Yes,Yes,Yes,Yes
0401-WDBXM,Fiber optic,Yes,No,Yes,No,Yes,Yes
3797-VTIDR,DSL,No,No,No,No,No,No
5081-NWSUP,DSL,No,Yes,No,Yes,No,Yes
2580-ATZSQ,DSL,Yes,Yes,Yes,No,No,No
8085-MSNLK,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9691-HKOVS,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9881-VCZEP,DSL,No,Yes,No,No,No,No
9526-BIHHD,DSL,Yes,No,No,No,No,No
8757-TFHHJ,DSL,Yes,No,No,No,No,No
4523-WXCEF,Fiber optic,No,Yes,No,No,Yes,Yes
5119-KEPFY,Fiber optic,No,No,No,No,Yes,Yes
8364-TRMMK,DSL,No,No,No,No,No,No
0916-KNFAJ,DSL,Yes,No,Yes,No,No,Yes
8319-QBEHW,DSL,No,Yes,No,No,Yes,No
3063-QFSZL,DSL,No,No,No,No,No,Yes
8775-LHDJH,Fiber optic,No,Yes,No,No,Yes,No
9625-QNLUX,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
3097-NQYSN,Fiber optic,No,No,No,No,Yes,No
4024-CSNBY,Fiber optic,Yes,Yes,Yes,Yes,No,No
7110-BDTWG,DSL,No,No,Yes,Yes,No,Yes
9605-WGJVW,Fiber optic,No,No,No,No,No,No
9114-DPSIA,DSL,Yes,Yes,Yes,Yes,No,Yes
4700-UBQMV,DSL,Yes,No,No,No,Yes,Yes
3565-UNOCC,Fiber optic,No,No,Yes,No,Yes,Yes
4627-MIHJH,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9795-NREXC,DSL,Yes,No,Yes,Yes,Yes,Yes
9249-FXSCK,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5493-SDRDQ,DSL,Yes,No,Yes,No,No,No
4819-HJPIW,DSL,No,No,No,No,No,No
8654-DHAOW,DSL,No,Yes,No,No,No,No
5438-QMDDL,DSL,No,Yes,No,No,No,Yes
9812-GHVRI,Fiber optic,No,No,No,No,No,Yes
5553-AOINX,Fiber optic,No,Yes,Yes,No,Yes,Yes
1228-ZLNBX,Fiber optic,No,No,No,No,No,No
4226-KKDON,DSL,No,Yes,No,Yes,Yes,No
3831-YCPUO,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7445-WMRBW,DSL,No,Yes,Yes,Yes,Yes,No
9924-JPRMC,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0080-EMYVY,DSL,No,Yes,No,No,No,No
6218-KNUBD,DSL,No,Yes,No,No,Yes,No
0623-EJQEG,Fiber optic,Yes,No,No,Yes,No,Yes
7153-CHRBV,DSL,Yes,No,Yes,Yes,No,No
0871-URUWO,Fiber optic,No,No,Yes,No,Yes,Yes
9190-MFJLN,Fiber optic,No,No,Yes,No,Yes,Yes
6198-PNNSZ,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
3317-VLGQT,Fiber optic,No,No,No,No,No,Yes
4132-POCZS,DSL,Yes,No,No,No,No,Yes
5614-DNZCE,DSL,Yes,Yes,Yes,Yes,No,No
1095-JUDTC,Fiber optic,No,Yes,No,Yes,Yes,No
3896-RCYYE,DSL,No,No,Yes,Yes,Yes,Yes
9638-JIQYA,DSL,No,No,No,No,No,No
3258-SANFR,DSL,No,No,No,No,No,No
3726-TBHQT,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0870-VEMYL,DSL,Yes,No,No,Yes,No,No
4833-QTJNO,Fiber optic,Yes,Yes,No,No,No,No
5385-SUIRI,Fiber optic,Yes,No,Yes,No,Yes,Yes
3982-XWFZQ,DSL,No,No,No,No,No,No
2322-VCZHZ,Fiber optic,Yes,Yes,No,No,No,Yes
5010-IPEAQ,DSL,Yes,Yes,Yes,Yes,Yes,No
4009-ALQFH,Fiber optic,No,Yes,Yes,No,Yes,Yes
6383-ZTSIW,Fiber optic,Yes,Yes,No,No,Yes,Yes
8990-YOZLV,DSL,Yes,Yes,No,Yes,No,No
3069-SSVSN,DSL,No,No,No,No,No,No
5222-IMUKT,Fiber optic,No,No,No,No,Yes,Yes
3627-FCRDW,Fiber optic,No,No,No,No,No,No
7562-GSUHK,Fiber optic,No,Yes,Yes,No,No,Yes
8901-UPRHR,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0118-JPNOY,Fiber optic,Yes,No,No,No,Yes,No
0725-CXOTM,DSL,Yes,No,Yes,Yes,Yes,Yes
4343-EJVQB,Fiber optic,Yes,No,No,No,No,No
9000-PLFUZ,DSL,No,Yes,No,No,Yes,Yes
3427-GGZZI,Fiber optic,No,Yes,No,No,No,Yes
7779-ORAEL,DSL,Yes,No,Yes,Yes,No,Yes
0644-OQMDK,Fiber optic,No,No,No,No,No,No
4077-CROMM,Fiber optic,No,No,Yes,Yes,Yes,Yes
3154-CFSZG,Fiber optic,Yes,No,Yes,No,No,Yes
2868-MZAGQ,Fiber optic,No,No,No,No,No,Yes
4847-QNOKA,DSL,No,No,No,No,No,No
1658-XUHBX,Fiber optic,No,No,Yes,No,No,Yes
6379-RXJRQ,Fiber optic,No,No,No,No,No,No
2378-HTWFW,Fiber optic,Yes,No,No,No,No,Yes
8650-RHRKE,DSL,No,No,Yes,No,No,No
4377-VDHYI,Fiber optic,Yes,Yes,No,No,No,Yes
0475-RIJEP,Fiber optic,No,Yes,No,No,No,No
1260-TTRXI,DSL,No,No,No,No,No,Yes
6328-ZPBGN,Fiber optic,No,No,No,No,Yes,Yes
0201-MIBOL,Fiber optic,Yes,No,No,No,Yes,Yes
4937-QPZPO,Fiber optic,No,No,Yes,No,Yes,Yes
2925-VDZHY,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6981-TDRFT,DSL,No,No,Yes,Yes,Yes,Yes
3413-CSSTH,DSL,No,No,Yes,No,No,No
8033-VCZGH,Fiber optic,Yes,No,Yes,No,Yes,Yes
4789-KWMXN,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4718-WXBGI,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2867-UIMSS,Fiber optic,No,No,No,No,No,Yes
8495-PRWFH,DSL,No,No,Yes,No,No,No
0439-IFYUN,Fiber optic,No,Yes,No,No,No,No
5716-LIBJC,Fiber optic,No,Yes,Yes,No,Yes,Yes
2868-LLSKM,Fiber optic,No,Yes,No,Yes,No,No
8111-RKSPX,Fiber optic,No,No,No,No,No,No
2988-QRAJY,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1585-MQSSU,DSL,No,No,No,Yes,No,No
2856-NNASM,Fiber optic,No,No,No,No,Yes,Yes
6458-CYIDZ,Fiber optic,Yes,Yes,No,No,No,No
8559-CIZFV,DSL,Yes,Yes,No,Yes,Yes,No
1090-PYKCI,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
3058-WQDRE,DSL,No,No,No,No,No,No
7547-EKNFS,Fiber optic,No,Yes,Yes,No,Yes,No
2279-AXJJK,Fiber optic,No,Yes,No,Yes,No,Yes
6769-DYBQN,Fiber optic,Yes,No,No,No,No,Yes
0909-SELIE,DSL,Yes,Yes,Yes,Yes,No,Yes
3417-TSCIC,DSL,No,No,No,No,No,No
1042-HFUCW,DSL,No,Yes,No,Yes,No,No
4439-JMPMT,Fiber optic,No,No,No,Yes,Yes,No
6537-OTKMY,DSL,No,No,Yes,No,Yes,Yes
2446-BEGGB,Fiber optic,No,Yes,No,No,Yes,Yes
7162-WPHPM,DSL,Yes,Yes,Yes,Yes,No,No
1599-MMYRQ,Fiber optic,Yes,Yes,No,No,No,No
8821-KVZKQ,DSL,No,Yes,Yes,Yes,Yes,Yes
1496-GGSUK,DSL,No,No,No,No,No,No
6434-TTGJP,DSL,Yes,Yes,Yes,Yes,No,Yes
0130-SXOUN,Fiber optic,No,Yes,No,No,No,Yes
2575-GFSOE,Fiber optic,No,No,No,No,No,No
2330-PQGDQ,Fiber optic,No,Yes,No,Yes,No,No
1452-UZOSF,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
2842-JTCCU,DSL,No,No,No,No,No,No
8597-CTXVJ,DSL,Yes,Yes,No,Yes,No,No
6631-HMANX,DSL,No,Yes,Yes,Yes,Yes,Yes
3296-SILRA,Fiber optic,No,Yes,No,No,No,No
9681-OXGVC,Fiber optic,No,No,Yes,No,Yes,Yes
5180-UCIIQ,DSL,Yes,No,No,No,No,Yes
1932-UEDCX,Fiber optic,No,Yes,No,No,Yes,Yes
7153-OANIO,Fiber optic,No,No,No,No,No,No
5188-HGMLP,Fiber optic,No,No,No,No,No,No
0665-XHDJU,Fiber optic,No,Yes,No,No,Yes,Yes
6521-YYTYI,Fiber optic,No,No,No,No,Yes,Yes
8878-HMWBV,DSL,No,No,Yes,No,No,No
8265-HKSOW,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
3544-FBCAS,DSL,Yes,Yes,Yes,No,Yes,Yes
5331-RGMTT,Fiber optic,No,No,Yes,No,Yes,Yes
4759-PXTAN,DSL,No,Yes,No,Yes,Yes,Yes
7054-DMVAS,DSL,Yes,Yes,No,No,Yes,No
3428-MMGUB,Fiber optic,No,No,Yes,No,Yes,No
6549-BTYPG,DSL,No,Yes,Yes,Yes,Yes,Yes
7823-JSOAG,Fiber optic,No,No,No,No,No,No
3705-RHRFR,Fiber optic,Yes,No,No,No,Yes,Yes
9074-KGVOX,DSL,Yes,No,No,No,Yes,No
6128-DAFVY,DSL,No,No,No,No,Yes,Yes
9933-QRGTX,Fiber optic,Yes,No,No,Yes,Yes,Yes
4476-OSWTN,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3751-KTZEL,DSL,No,No,No,No,No,Yes
1977-STDKI,Fiber optic,No,Yes,No,No,No,No
2661-GKBTK,DSL,No,Yes,No,Yes,Yes,Yes
0458-HEUZG,DSL,No,No,Yes,Yes,No,No
0824-VWDPO,Fiber optic,Yes,Yes,No,No,No,Yes
8409-WQJUX,DSL,No,No,Yes,Yes,Yes,Yes
2578-JQPHZ,Fiber optic,No,No,Yes,Yes,Yes,Yes
3278-FSIXX,DSL,No,No,No,No,No,No
5813-UECBU,Fiber optic,No,Yes,Yes,No,No,No
0328-GRPMV,Fiber optic,No,No,No,No,No,No
2946-KIQSP,DSL,No,No,Yes,Yes,No,No
6726-WEXXK,Fiber optic,Yes,No,Yes,No,No,No
4636-OLWOE,DSL,No,Yes,Yes,Yes,No,No
4342-HENTK,Fiber optic,No,No,No,No,No,No
4685-ERGHK,Fiber optic,No,No,No,No,Yes,No
0885-HMGPY,DSL,Yes,Yes,Yes,Yes,No,No
7208-PSIHR,Fiber optic,No,No,Yes,Yes,Yes,Yes
4012-ZTHBR,DSL,No,No,No,No,No,No
0489-WMEMG,DSL,No,No,No,Yes,No,No
6956-SMUCM,Fiber optic,Yes,No,Yes,No,Yes,Yes
2985-FMWYF,Fiber optic,No,No,No,No,Yes,Yes
2812-ENYMO,DSL,Yes,No,No,Yes,Yes,Yes
3223-WZWJM,Fiber optic,No,No,No,No,No,Yes
3422-GALYP,Fiber optic,No,Yes,No,No,No,No
9053-JZFKV,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2530-ENDWQ,Fiber optic,No,No,No,No,Yes,Yes
2890-WFBHU,DSL,Yes,Yes,Yes,Yes,No,Yes
0327-WFZSY,Fiber optic,No,No,Yes,No,Yes,Yes
4023-RTIQM,DSL,Yes,Yes,Yes,No,No,Yes
0864-FVJNJ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7356-IWLFW,Fiber optic,No,Yes,No,No,No,No
9541-PWTWO,DSL,No,No,Yes,Yes,Yes,Yes
7872-RDDLZ,DSL,No,Yes,No,No,No,No
9250-WYPLL,Fiber optic,No,No,No,No,No,No
6308-CQRBU,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2754-XBHTB,Fiber optic,No,No,No,No,Yes,No
1597-LHYNC,Fiber optic,Yes,Yes,No,No,No,Yes
0186-CAERR,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5442-BHQNG,Fiber optic,No,No,No,No,No,No
5872-OEQNH,DSL,Yes,No,Yes,No,No,Yes
3162-KKZXO,Fiber optic,No,No,Yes,No,Yes,Yes
7055-VKGDA,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
0754-UKWQP,Fiber optic,No,No,Yes,No,Yes,Yes
8873-GLDMH,Fiber optic,No,No,No,No,No,No
5696-JVVQY,DSL,Yes,Yes,Yes,No,No,Yes
7493-TPUWZ,Fiber optic,No,Yes,No,No,No,No
8904-OPDCK,DSL,No,No,No,No,No,No
8845-LWKGE,DSL,No,No,Yes,Yes,Yes,No
8752-STIVR,Fiber optic,No,No,No,No,Yes,No
0691-NIKRI,Fiber optic,No,No,Yes,Yes,Yes,Yes
5022-JNQEQ,Fiber optic,No,No,No,Yes,No,No
4558-FANTW,Fiber optic,Yes,No,No,Yes,Yes,No
3249-VHRIP,DSL,No,Yes,Yes,No,No,Yes
3736-BLEPA,Fiber optic,No,Yes,No,Yes,Yes,No
4701-LKOZD,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6603-QWSPR,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9921-QFQUL,Fiber optic,No,No,Yes,No,No,Yes
1929-ZCBHE,DSL,Yes,No,Yes,Yes,No,No
4378-MYPGO,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8651-ENBZX,Fiber optic,No,No,Yes,Yes,Yes,Yes
